domain	phylum	className	order	family	genus	EM205_C_DG1_2A	EM291_LS_DG3_3A	EM245-T0	EM109-T3	EM248-T0	EM274-T0	EM330-T0	EM049-T6	EM176-T0	EM211-T0	EM054-T6	EMc04	EM223-T0	EM283_C_DG2_3A	EM214-T0	EM270-T0	EM148_R_NA_NA	EM363-T0	EM102-T0	EM105-T3	EM203-T0	EM271-T0	EM350_DH_DG2_3A	EM134-T3	EM326_R_DG2_2A	EM257-T0	EM232_R_DG1_2A	EM354-T0	EM282-T0	EM206-T0	EM195-T0	EM073-T6	EMc13	EM355-T0	EM283-T0	EM081-T0	EM366-T0	EM166_LS_DG3_4B	EM136-T0	EM259-T0	EM238_LS_DG3_3A	EM219-T0	EM361-T0	EM262-T0	EM177-T0	EM213-T0	EM089-T0	EM234-T0	EM338_DH_DG2_3A	EM327-T0	EM199-T0	EM168-T3	EM185-T0	EM364-T0	EM044-T0	EM215-T0	EM243-T0	EM244-T0	EM337_R_DG3_2A	EM047-T6	EM183-T3	EMc05	EM204-T0	EM175-T0	EM106-T3	EM203_C_DG1_3A	EM208_LS_DG4_4B	EM272-T0	191 ELDERMET samples	EM143-T3	EM291-T0	EM224-T0	EM082-T0	EM192-T0	EM284-T0	EM356-T0	EMc12	EM260-T0	EM237-T0	EM138-T3	EM172_C_DG2_1A	EM227_LS_DG4_3A	EM193-T0	EM178-T0	EMc11	EM365-T0	EM326-T0	EM209_R_NA_NA	EM233-T0	EM166-T0	EM172-T0	EM217-T0	EM161-T3	EM334_DH_DG2_1B	EM323-T0	EM205-T0	EM232-T0	EM120-T3	EM219_R_DG3_4B	EM253-T0	EM268-T0	EM171-T0	EM338-T0	EM277-T0	EM060-T0	EM096-T3	EM041-T0	EM318-T0	EM228-T0	EM197-T0	EM150-T0	EM242-T0	EM268_C_DG2_1B	EM169-T0	EM235-T0	EM188-T0	EM238-T0	EM328-T0	EMc07	EM177_C_DG2_1B	EM175_C_DG2_2B	EM222-T0	EMc10	EM179-T0	EMc03	EM144-T0	EM210-T0	EM053-T6	EM181-T0	EM191-T0	EM039_C_NA_NA	EM293-T0	EM247-T0	EM293_LS_DG2_4B	EM227-T0	EM122-T3	EM187-T0	EM265-T0	EM254-T0	EM239-T0	EM159-T0	EM350-T0	EM278-T0	EM231-T0	EM071-T0	EM191_L_DG4_3A	EM095-T0	EM321-T0	EM012-T0	EM251_C_DG1_1B	EMc06	EM189-T0	EM358-T0	EM263-T0	EM212-T0	EM221_LS_DG3_3B	EM093-T6	EM261-T0	EM142-T3	EM084-T3	EM198-T0	EMc08	EM357-T0	EM286-T0	EM276-T0	EM337-T0	EM017-T0	EM059-T6	EM119-T3	EM241-T0	EM252-T0	EM157-T3	EM269-T0	EM272_DH_DG2_3A	EM319-T0	EM100-T6	EM229-T0	EMc01	EM182-T0	EM015-T0	EM208-T0	EM094-T0	EM220-T0	EM242_LS_DG3_2B	EM240-T0	EM305_R_DG2_2A	EM264-T0	EM158-T0	EM221-T0	EM255-T0	EM308_LS_DG4_3A	EM133-T3	EM320-T0	EMc02	EM072-T6	EM207-T0	EM230-T0	EM351-T0	EM279-T0	EM110-T3	EM190-T0	EM251-T0	EM334-T0	EM275-T0	EM055-T6	EM273-T0	EM176_C_DG2_1B	EM107-T3	EM275_LS_DG3_2A	EM173_L_NA_NA	EMc09
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	301	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Nocardiaceae	Rhodococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Rhodothermaceae	Rhodothermus	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Riemerella	0	0	1406	1105	0	0	0	0	0	0	0	0	1592	0	813	2171	0	0	0	0	0	108	0	0	0	0	0	0	0	1283	0	0	4624	0	0	406	0	0	0	0	0	0	0	8590	49	19	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49721	0	0	0	0	0	0	0	4260	0	0	0	0	0	0	0	0	0	638	0	0	0	0	0	0	0	0	0	0	0	0	2368	0	0	271	10026	0	0	0	0	0	0	0	29	0	0	0	0	30	52	0	0	0	0	0	0	0	110	0	0	0	0	0	21	5782	0	0	0	0	0	0	0	0	0	10	0	1374	0	1766	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	0	0	0	0	0	11	0	130	0	0	106	147	0	0	59	0	0	0	0	0	0	53	0	0	0	37	0	0	975	10	38	491	229	0	0	0	0	0	0	125	0	0	0	34	0	0	19	39	0	198	0	0	0	0	0	59	0	13	0	304	0	0	93	241	0	0	0	0	4069	47	87	0	0	0	0	114	0	16	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	108	0	22	0	0	221	50	19	92	35	0	0	0	0	0	39	40	0	0	0	0	0	132	0	0	0	0	0	0	33	0	0	0	0	0	0	0	35	0	0	0	0	0	0	17	0	20	187	19	0	0	10	0	0	0	0	0	0	0	0	0	0	0	181	154	0	0	0	0	0	0	67	0	132	181	81	47	0	0	0	0	54	197	0	0	12	0	0	0	155	0	16	0	385	0	0	33	0	0	0	40	12	98	0	0	57	89	15	0	0	76	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Micrococcaceae	Rothia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	39	22	313	1201	77	485	546	287	1244	180	759	255	4680	39	1519	291	0	1030	1404	34	1370	186	10	651	30	677	10	7074	1143	672	762	591	2713	1216	656	428	738	0	614	509	10	80	579	2381	637	606	640	228	16	124	49	516	515	595	1097	1025	1128	110	33	116	1158	727	1278	69	380	37	0	259	181298	908	631	2273	0	669	1519	368	2924	2122	461	3100	22	17	1854	124	1219	317	538	33	291	1357	369	216	291	0	2128	2947	466	631	10	1696	742	277	474	2281	199	3500	1019	1366	985	125	992	1153	19	800	1477	832	491	995	511	33	0	367	2397	185	240	82	198	52	1390	188	22	1080	2860	10	503	439	1198	1360	936	2041	301	1605	1505	2266	544	0	787	1098	187	24	1439	2098	393	635	905	0	1439	646	532	2441	532	733	1076	96	251	1464	365	256	331	1651	1777	2306	385	11	673	1000	934	876	174	719	335	287	323	0	1030	10	654	1235	41	178	11	637	495	1007	148	2167	740	106	4498	851	1953	1165	861	1103	899	1874	0	344	16	11	997
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Pseudonocardiaceae	Saccharomonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	0	0	221	0	0	0	16	0	0	53	0	78	28	0	59	39	0	0	25	0	147	0	0	0	0	0	0	0	0	30	0	13	0	0	0	10	0	0	0	152	0	0	329	0	0	66	57	0	0	0	0	0	55	11	22	0	0	11	0	0	0	23	10	0	153	0	0	0	7202	324	0	563	0	0	0	0	0	18	0	0	0	0	131	12	0	0	35	0	0	0	51	0	58	0	31	153	0	40	0	0	0	0	0	0	11	0	0	0	102	0	18	0	0	23	63	0	0	0	22	0	0	151	0	0	33	0	0	0	16	0	0	0	0	0	0	0	0	0	128	169	17	0	0	279	0	0	88	47	0	0	0	43	0	21	0	0	0	0	0	44	0	0	0	0	160	20	0	127	0	0	0	0	0	0	19	368	207	0	0	0	0	0	0	0	151	0	37	10	0	0	0	30	55	0	0	0	49	0	0	75	148	0	0	0	66	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas	0	0	170	203	191	17	48	21	1123	729	194	11	693	0	92	204	0	15	30	43	127	766	0	38	0	112	0	31	45	0	1569	0	0	40	568	82	0	0	85	281	0	18	592	32	264	56	34	64	0	20	1010	137	148	579	102	29	212	166	0	0	293	432	77	0	1014	0	0	310	41685	101	358	94	0	194	0	26	0	17	25	49	0	0	78	202	47	0	348	0	76	0	910	0	287	0	22	115	20	151	0	177	20	410	247	960	0	184	392	24	71	393	14	17	0	160	157	26	95	35	183	0	0	1285	1045	152	220	10	36	0	427	204	0	11	132	0	125	0	90	36	598	183	305	183	746	646	78	0	117	751	0	0	30	606	113	58	2255	0	100	18	31	53	0	148	23	61	18	109	188	39	110	38	2945	144	17	0	12	1376	207	33	38	22	32	0	38	0	408	0	470	35	0	29	0	424	106	0	392	0	247	316	183	358	938	2160	12	30	414	51	0	144	0	0	77
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shigella	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2173	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	11	0	26	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Sporanaerobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0	80	0	0	0	0	24	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	23	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	2799	0	0	20	0	0	60	18	0	16	0	0	0	0	19	207	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	68	0	0	0	0	0	0	70	0	0	13	0	0	0	17	0	0	0	0	0	32	124	0	0	12	0	0	0	0	0	0	24	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	67	0	0	0	395	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	39	0	0	0	0	0	0	0	0	158	0	0	0	13	451	0	106	0	0	12	0	0
Bacteria	Aquificae	Aquificae (class)	Aquificales	Hydrogenothermaceae	Sulfurihydrogenibium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	0	0	0	24	0	0	0	377	0	0	0	0	42	0	0	0	0	0	0	0	0	0	24	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Tatlockia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermacetogenium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	Thermodesulfobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	0	0	53	0	48	0	23	0	20	0	0	0	57	0	12	68	0	0	0	11	21	30	0	0	0	40	0	18	0	0	10	0	0	0	0	0	0	0	0	0	0	0	18	90	0	0	0	13	0	0	0	15	10	20	71	0	0	98	0	0	0	0	0	0	0	0	0	66	3181	16	67	78	0	0	0	0	0	0	0	82	0	0	0	0	16	0	0	0	0	0	0	0	31	0	13	46	0	0	0	0	0	15	0	0	43	0	46	0	0	0	0	0	0	0	58	0	0	52	12	0	0	105	0	0	0	26	10	0	30	0	0	0	259	0	10	0	0	0	53	0	49	0	18	37	10	0	239	63	0	0	16	0	0	20	16	0	11	0	0	0	0	0	10	0	16	0	0	10	10	0	0	0	0	0	0	10	30	0	0	0	0	0	12	0	20	0	0	54	0	0	0	18	0	11	10	0	52	0	12	0	0	0	13	0	16	20	0	75	0	0	14
